관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연도,관리기관전화번호,위도,경도,데이터기준일자
대구광역시 달서구청,진천로10길 71(진천동),진천동 253-24,어린이보호,1,200,고정,30,2010년,053-667-3900,35.81088333,128.5269361,2021.6.14
대구광역시 달서구청,상화로9길 50(진천동),진천동 692-11,어린이보호,1,200,고정,30,2010년,053-667-3900,35.81030833,128.5198833,2021.6.14
대구광역시 달서구청,진천로3길 119(진천동),진천동770-4,어린이보호,1,200,고정,30,2010년,053-667-3900,35.81028333,128.5198167,2021.6.14
대구광역시 달서구청,달구벌대로301길 134(용산동),용산동 869-4,어린이보호,1,200,고정,30,2010년,053-667-3900,35.85565278,128.5316583,2021.6.14
대구광역시 달서구청,와룡로45길 70(용산동),용산동 890-7,어린이보호,1,200,고정,30,2020년,053-667-3900,35.85328333,128.5331583,2021.6.14
대구광역시 달서구청,와룡로56길 16(죽전동),죽전동 202-1,어린이보호,1,200,고정,30,2020년,053-667-3900,35.85674167,128.5384028,2021.6.14
대구광역시 달서구청,서당로3길 14(신당동),신당동 1842-12,어린이보호,1,200,고정,30,2020년,053-667-3900,35.85330833,128.4946833,2021.6.14
대구광역시 달서구청,서당로3(신당동),신당동 1833-5,어린이보호,1,200,고정,30,2010년,053-667-3900,35.85221389,128.4953833,2021.6.14
대구광역시 달서구청,서당로 78(신당동),신당동 1745-7,어린이보호,1,200,고정,30,2020년,053-667-3900,35.8587,128.4958833,2021.6.14
대구광역시 달서구청,서당로 47(신당동),신당동 1723-8,어린이보호,1,200,고정,30,2010년,053-667-3900,35.85619722,128.4954278,2021.6.14
대구광역시 달서구청,호산동로35길 26(호산동),호산동 366-7,어린이보호,1,200,고정,30,2010년,053-667-3900,35.85077222,128.4842167,2021.6.14
대구광역시 달서구청,달서대로 109안길 74(호산동),호산동 390,어린이보호,1,200,고정,30,2010년,053-667-3900,35.84975,128.4821722,2021.6.14
대구광역시 달서구청,명덕로 30(두류동),두류동 1210-26,어린이보호,1,200,고정,30,2020년,053-667-3900,35.86008333,128.5740972,2021.6.14
대구광역시 달서구청,명덕로2길 10(두류동),두류동 1227-22,어린이보호,1,200,고정,30,2020년,053-667-3900,35.86145278,128.5719306,2021.6.14
대구광역시 달서구청,성당로47안길 11(두류동),두류동 825-1,어린이보호,1,200,고정,30,2020년,053-667-3900,35.8542616,128.5730217,2021.6.14
대구광역시 달서구청,파도고개로 61(두류동),두류동 1335-22,어린이보호,1,200,고정,30,2010년,053-667-3900,35.85328333,128.5711444,2021.6.14
대구광역시 달서구청,두류공원로49길 9(두류동),두류동 475-15,어린이보호,1,200,고정,30,2010년,053-667-3900,35.85566944,128.5582333,2021.6.14
대구광역시 달서구청,두류공원로49길 55(두류동),두류동 484-4,어린이보호,1,200,고정,30,2020년,053-667-3900,35.85449167,128.5561778,2021.6.14
대구광역시 달서구청,와룡로17길 35(본리동),본리동 413-1,어린이보호,1,200,고정,30,2020년,053-667-3900,35.8404,128.5346806,2021.6.14
대구광역시 달서구청,본리동 656-3,본리동 656-3,어린이보호,1,200,고정,30,2020년,053-667-3900,35.838125,128.5351556,2021.6.14
대구광역시 달서구청,당산로24길 104(성당동),성당동 678-5,어린이보호,1,200,고정,30,2010년,053-667-3900,35.84622778,128.5507333,2021.6.14
대구광역시 달서구청,야외음악당로15길 53(성당동),성당동 662-9,어린이보호,1,200,고정,30,2010년,053-667-3900,35.84408611,128.5494222,2021.6.14
대구광역시 달서구청,선원로33길 106(이곡동),이곡동 1345-11,어린이보호,1,200,고정,30,2010년,053-667-3900,35.86116667,128.5143139,2021.6.14
대구광역시 달서구청,선원로33길 106(이곡동),이곡동 1345-11,어린이보호,1,200,고정,30,2010년,053-667-3900,35.86109722,128.5143472,2021.6.14
대구광역시 달서구청,선원남로 173(용산동),용산동 419-4,어린이보호,1,200,고정,30,2020년,053-667-3900,35.85719167,128.518025,2021.6.14
대구광역시 달서구청,선원남로 129(이곡동),이곡동 1306-8,어린이보호,1,200,고정,30,2020년,053-667-3900,35.85727778,128.5142139,2021.6.14
대구광역시 달서구청,달구벌대로260길 8(이곡동),이곡동 661-17,생활안전,1,200,고정,30,2020년,053-667-3900,35.85102222,128.5088806,2021.6.14
대구광역시 달서구청,성서로76길 7(이곡동),이곡동 1000-49,생활안전,1,200,고정,30,2011년,053-667-3900,35.85058056,128.5078806,2021.6.14
대구광역시 달서구청,달구벌대로264길 6(이곡동),이곡동 751,생활안전,1,200,고정,30,2011년,053-667-3900,35.85062778,128.5114917,2021.6.14
대구광역시 달서구청,달구벌대로203길 8(호산동),호산동 108-7,생활안전,1,200,고정,30,2020년,053-667-3900,35.8537327,128.4781051,2021.6.14
대구광역시 달서구청,계대동문로3안길 52(신당동),신당동 1700-10,생활안전,1,200,고정,30,2011년,053-667-3900,35.85756944,128.49225,2021.6.14
대구광역시 달서구청,서당로9길 54(신당동),신당동 1710-10,생활안전,1,200,고정,30,2011년,053-667-3900,35.8562,128.4921833,2021.6.14
대구광역시 달서구청,호산로29길 29(파호동),파호동 83-13,생활안전,1,200,고정,30,2011년,053-667-3900,35.85273333,128.4761722,2021.6.14
대구광역시 달서구청,장기동 817-1,장기동 817-1,생활안전,1,200,고정,30,2011년,053-667-3900,35.84325,128.5293806,2021.6.14
대구광역시 달서구청,선원로59길 57(용산동),용산동 559-12,생활안전,1,200,회전,30,2016년,053-667-3900,35.86154,128.524663,2021.6.14
대구광역시 달서구청,유천동 326,유천동 326,어린이보호,1,200,고정,30,2011년,053-667-3900,35.81208333,128.51115,2021.6.14
대구광역시 달서구청,유천동 542-14,유천동 542-14,어린이보호,1,200,고정,30,2020년,053-667-3900,35.81201667,128.5111833,2021.6.14
대구광역시 달서구청,월성로 74(월성동),월성동 84-5,어린이보호,1,200,고정,30,2011년,053-667-3900,35.83070556,128.5271139,2021.6.14
대구광역시 달서구청,월배로73길 62(송현동),송현동 1901-34,어린이보호,1,200,고정,30,2020년,053-667-3900,35.82896389,128.5456139,2021.6.14
대구광역시 달서구청,월곡로 106(상인동),상인3동 1587-5,어린이보호,1,200,고정,30,2011년,053-667-3900,35.80693611,128.5499472,2021.6.14
대구광역시 달서구청,상화북로5길 26(진천동),진천동 264-1,어린이보호,1,200,고정,30,2020년,053-667-3900,35.81148333,128.5283361,2021.6.14
대구광역시 달서구청,월배로 129(진천동),진천동 101-5,어린이보호,1,200,고정,30,2011년,053-667-3900,35.81554444,128.5285028,2021.6.14
대구광역시 달서구청,학산로 16(월성동),월성동 500-10,어린이보호,1,200,고정,30,2011년,053-667-3900,35.82693889,128.5313361,2021.6.14
대구광역시 달서구청,월배로74길 82(송현동),송현1동 1964-17,어린이보호,1,200,고정,30,2011년,053-667-3900,35.82555833,128.5527444,2021.6.14
대구광역시 달서구청,월배로68길 114(송현동),송현동 1958,어린이보호,1,200,고정,30,2020년,053-667-3900,35.82259167,128.5522,2021.6.14
대구광역시 달서구청,구마로12길 57(본동),본동 938,어린이보호,1,200,고정,30,2020년,053-667-3900,35.83451111,128.5338583,2021.6.14
대구광역시 달서구청,구마로36길 20(본동),본동 247,어린이보호,1,200,고정,30,2011년,053-667-3900,35.835175,128.5466111,2021.6.14
대구광역시 달서구청,한실로 43(도원동),도원동 1428-3,어린이보호,1,200,고정,30,2020년,053-667-3900,35.80786111,128.5316694,2021.6.14
대구광역시 달서구청,도원남로 60(도원동),도원동 1458,어린이보호,1,200,고정,30,2020년,053-667-3900,35.8041,128.535625,2021.6.14
대구광역시 달서구청,송현로 10(송현동),송현동 1950-21,어린이보호,1,200,회전,30,2019년,053-667-3900,35.82084722,128.5503028,2021.6.14
대구광역시 달서구청,도원남로 100-30(도원동),도원동 1455,어린이보호,1,200,고정,30,2011년,053-667-3900,35.80568333,128.5425361,2021.6.14
대구광역시 달서구청,조암남로 100(월성동),월성동 1351,어린이보호,1,200,고정,30,2011년,053-667-3900,35.82013889,128.5233139,2021.6.14
대구광역시 달서구청,월성로 42(월성동),월성동 273-4,어린이보호,1,200,고정,30,2011년,053-667-3900,35.83131111,128.5311139,2021.6.14
대구광역시 달서구청,월성로 132(월성동),월성동 1835,어린이보호,1,200,고정,30,2020년,053-667-3900,35.82892222,128.5221472,2021.6.14
대구광역시 달서구청,,월성동 960-1,어린이보호,1,200,고정,30,2020년,053-667-3900,35.8291094,128.521751,2021.6.14
대구광역시 달서구청,상인서로 60(상인동),상인동 1519,어린이보호,1,200,고정,30,2011년,053-667-3900,35.81599444,128.5428806,2021.6.14
대구광역시 달서구청,송현로 82(송현동),송현동1912-26,어린이보호,1,200,고정,30,2011년,053-667-3900,35.82473333,128.5440694,2021.6.14
대구광역시 달서구청,송현로 112-1(송현동),송현동 1909-9,어린이보호,1,200,고정,30,2011년,053-667-3900,35.8275194,128.5440866,2021.6.14
대구광역시 달서구청,야외음악당로15길 1(성당동),성당동 654-9,어린이보호,1,200,고정,30,2011년,053-667-3900,35.84424722,128.5523333,2021.6.14
대구광역시 달서구청,장기로16길 40(성당동),성당동 671-17,어린이보호,1,200,고정,30,2011년,053-667-3900,35.84519444,128.5512889,2021.6.14
대구광역시 달서구청,장기로88-2(성당동),성당동 657-2,어린이보호,1,200,고정,30,2011년,053-667-3900,35.84370833,128.5508,2021.6.14
대구광역시 달서구청,신당동 1844-1,신당동 1844-1,어린이보호,1,200,고정,30,2011년,053-667-3900,35.85356389,128.4969278,2021.6.14
대구광역시 달서구청,서당로 71(신당동),신당동 1734,어린이보호,1,200,고정,30,2011년,053-667-3900,35.85819722,128.4956833,2021.6.14
대구광역시 달서구청,선원로 20(신당동),신당동 1737,어린이보호,1,200,고정,30,2011년,053-667-3900,35.85914444,128.49415,2021.6.14
대구광역시 달서구청,서당로 70(신당동),신당동 519,어린이보호,1,200,고정,30,2011년,053-667-3900,35.85821389,128.4959056,2021.6.14
대구광역시 달서구청,서당로12길 50(신당동),신당동 525,어린이보호,1,200,고정,30,2011년,053-667-3900,35.857525,128.4963056,2021.6.14
대구광역시 달서구청,서당로12길 6(신당동),신당동 1782,어린이보호,1,200,고정,30,2011년,053-667-3900,35.85664444,128.4958278,2021.6.14
대구광역시 달서구청,당산로 122(감삼동),성당동 695-85,어린이보호,1,200,고정,30,2011년,053-667-3900,35.84826111,128.5458,2021.6.14
대구광역시 달서구청,장기로 193(본리동),본리동 62-22,어린이보호,1,200,고정,30,2011년,053-667-3900,35.84344722,128.5394694,2021.6.14
대구광역시 달서구청,대명천로 118(본리동),본리동 166-1,어린이보호,1,200,고정,30,2020년,053-667-3900,35.83977778,128.5467778,2021.6.14
대구광역시 달서구청,달구벌대로 1337(이곡동),이곡동 734-12,어린이보호,1,200,고정,30,2020년,053-667-3900,35.85101389,128.5137028,2021.6.14
대구광역시 달서구청,새동네로 27(용산동),용산동 412-4,어린이보호,1,200,고정,30,2020년,053-667-3900,35.85246944,128.5178806,2021.6.14
대구광역시 달서구청,선원남로 22(이곡동),이곡동 1191-1,어린이보호,1,200,고정,30,2011년,053-667-3900,35.85734167,128.5022611,2021.6.14
대구광역시 달서구청,용산로 260(용산동),용산동 913,어린이보호,1,200,고정,30,2020년,053-667-3900,35.86086389,128.5306028,2021.6.14
대구광역시 달서구청,선원남로 120(이곡동),이곡동 1304-4,어린이보호,1,200,고정,30,2011년,053-667-3900,35.857125,128.512825,2021.6.14
대구광역시 달서구청,장기로 280(장기동),장기동 813-3,어린이보호,1,200,고정,30,2011년,053-667-3900,35.84394444,128.5283917,2021.6.14
대구광역시 달서구청,와룡로31길 37(장기동),장기동 511,어린이보호,1,200,고정,30,2020년,053-667-3900,35.84508056,128.532425,2021.6.14
대구광역시 달서구청,장산로 30(용산동),용산동 957,어린이보호,1,200,고정,30,2011년,053-667-3900,35.854125,128.5264694,2021.6.14
대구광역시 달서구청,달구벌대로 1429-3(장기동),장기동 361-9,어린이보호,1,200,고정,30,2020년,053-667-3900,35.84988889,128.5237472,2021.6.14
대구광역시 달서구청,호산동 357-11,호산동 357-11,어린이보호,1,200,고정,30,2020년,053-667-3900,35.84861389,128.4780833,2021.6.14
대구광역시 달서구청,감삼남길 144(감삼동),감삼동 195-23,어린이보호,1,200,고정,30,2011년,053-667-3900,35.84957778,128.5448778,2021.6.14
대구광역시 달서구청,상인로 68-9(상인동),상인동 1550,생활안전,1,200,고정,30,2011년,053-667-3900,35.813925,128.5492694,2021.6.14
대구광역시 달서구청,월곡로53동길 22(상인동),상인동 1430-7,생활안전,1,200,고정,30,2011년,053-667-3900,35.81523611,128.5365583,2021.6.14
대구광역시 달서구청,월배로80길 59(송현동),송현1동 1981-5,생활안전,1,200,고정,30,2011년,053-667-3900,35.82828611,128.5535111,2021.6.14
대구광역시 달서구청,월배로72길 29(송현동),송현1동 798-72,생활안전,1,200,고정,30,2011년,053-667-3900,35.82584167,128.5494361,2021.6.14
대구광역시 달서구청,진천로3길 112(진천동),진천동 695-27,생활안전,1,200,고정,30,2011년,053-667-3900,35.81023056,128.5201056,2021.6.14
대구광역시 달서구청,진천동623-12,진천동623-12,생활안전,1,200,고정,30,2011년,053-667-3900,35.81305,128.5229139,2021.6.14
대구광역시 달서구청,구마로14남길 60(본동),본동 706,생활안전,1,200,고정,30,2020년,053-667-3900,35.83545833,128.5320472,2021.6.14
대구광역시 달서구청,상화로 69(진천동),진천동 809-84,생활안전,1,200,회전,30,2016년,053-667-3900,35.80818,128.52189,2021.6.14
대구광역시 달서구청,야외음악당로53길 40(두류동),두류동 105-1,생활안전,1,200,고정,30,2011년,053-667-3900,35.857975,128.5626222,2021.6.14
대구광역시 달서구청,두류공원로50길 42(두류동),두류동 142-6,생활안전,1,200,고정,30,2011년,053-667-3900,35.85681944,128.5611444,2021.6.14
대구광역시 달서구청,야외음악당로33길 40(두류동),두류동 624-1,생활안전,1,200,고정,30,2011년,053-667-3900,35.85274722,128.5535667,2021.6.14
대구광역시 달서구청,당산로24길 13(성당동),성당동 695-147,생활안전,1,200,고정,30,2020년,053-667-3900,35.84698333,128.5460667,2021.6.14
대구광역시 달서구청,파도고개로 215(두류동),두류동 109-15,생활안전,1,200,고정,30,2011년,053-667-3900,35.85804167,128.5650889,2021.6.14
대구광역시 달서구청,야외음악당로7길 70(성당동),성당동 412-4,생활안전,1,200,고정,30,2020년,053-667-3900,35.84005,128.5487556,2021.6.14
대구광역시 달서구청,두류동 1272-43,두류동 1272-43,생활안전,1,200,고정,30,2011년,053-667-3900,35.85533333,128.5683333,2021.6.14
대구광역시 달서구청,호산동로36길 21(호산동),호산동 357-21,생활안전,1,200,고정,30,2012년,053-667-3900,35.85078056,128.4868167,2021.6.14
대구광역시 달서구청,장기로13길 34(성당동),성당동 487-22,생활안전,1,200,고정,30,2020년,053-667-3900,35.8416,128.5535556,2021.6.14
대구광역시 달서구청,월곡로47길 41(상인동),상인동 1417,생활안전,1,200,고정,30,2012년,053-667-3900,35.81485833,128.5384472,2021.6.14
대구광역시 달서구청,중흥로11길 25(송현동),송현동 2010-20,생활안전,1,200,고정,30,2020년,053-667-3900,35.83021389,128.5589,2021.6.14
대구광역시 달서구청,한실로 137(도원동),도원동 1439-5,어린이보호,1,200,고정,30,2012년,053-667-3900,35.80675833,128.5419472,2021.6.14
