위도,경도,업종명,업소명,소재지 주소,행정동,전화번호,담당부서,기준일자
35.852869,128.512055,일반음식점,페리카나치킨,"대구광역시 달서구 이곡동로 32 (이곡동,와룡상가 106호)",이곡1동,053-587-1475,대구광역시 달서구 위생과,2021-10-28
35.83324925,128.5448616,일반음식점,가야산식육식당,대구광역시 달서구 송현로 178-1 (송현동),송현2동,053-656-6166,대구광역시 달서구 위생과,2021-10-28
35.85105195,128.5345326,일반음식점,일미식당,대구광역시 달서구 달구벌대로307길 22 (죽전동),죽전동,,대구광역시 달서구 위생과,2021-10-28
35.81694752,128.5361182,일반음식점,경주식당,"대구광역시 달서구 월배로40길 33, 1층 (상인동)",상인1동,,대구광역시 달서구 위생과,2021-10-28
35.84581848,128.5458112,일반음식점,또래오래성당감삼점,"대구광역시 달서구 장기로22안길 56, 1층 (성당동)",성당동,053-654-9282,대구광역시 달서구 위생과,2021-10-28
35.85654274,128.5598243,일반음식점,가야산식당,대구광역시 달서구 두류공원로50길 17 (두류동),두류1.2동,053-624-1348,대구광역시 달서구 위생과,2021-10-28
35.82566133,128.5465582,일반음식점,시골밥상,대구광역시 달서구 월배로67길 5 (송현동),송현1동,053-654-6538,대구광역시 달서구 위생과,2021-10-28
35.83275736,128.5538569,일반음식점,초시골약수삼계탕,"대구광역시 달서구 월배로 440, 1층 (송현동)",송현1동,053-626-7878,대구광역시 달서구 위생과,2021-10-28
35.81324062,128.5305824,일반음식점,동큐통닭,"대구광역시 달서구 월배로32안길 61, 101동 105호 (진천동, 귀빈아파트)",진천동,,대구광역시 달서구 위생과,2021-10-28
35.85437305,128.5515054,일반음식점,서대구뽈찜,대구광역시 달서구 달구벌대로340길 20 (두류동),두류1.2동,053-628-2572,대구광역시 달서구 위생과,2021-10-28
35.83781625,128.557224,일반음식점,정아네뚝배기감자탕,"대구광역시 달서구 성당로 1, 1층 (성당동)",성당동,,대구광역시 달서구 위생과,2021-10-28
35.81183,128.548328,일반음식점,동해황태해장국,대구광역시 달서구 월곡로32길 42 (상인동),상인1동,,대구광역시 달서구 위생과,2021-10-28
35.85631295,128.4931374,일반음식점,꿈에본춘천집,대구광역시 달서구 서당로9길 42 (신당동),신당동,,대구광역시 달서구 위생과,2021-10-28
35.81287957,128.5447663,일반음식점,호미불닭발,대구광역시 달서구 상화북로 177-3 (상인동),상인1동,,대구광역시 달서구 위생과,2021-10-28
35.85472653,128.5530357,일반음식점,신 녹향 생고기,"대구광역시 달서구 야외음악당로39길 71, 1층 (두류동)",두류1.2동,053-651-3322,대구광역시 달서구 위생과,2021-10-28
35.84331428,128.5375026,일반음식점,홍리면관,대구광역시 달서구 와룡로 120 (본리동),본리동,053-568-0202,대구광역시 달서구 위생과,2021-10-28
35.85595958,128.5592445,일반음식점,이조전통따로식당,대구광역시 달서구 두류공원로50길 2 (두류동),두류1.2동,053-623-6500,대구광역시 달서구 위생과,2021-10-28
35.85580361,128.4942524,일반음식점,키위(Kiwi),"대구광역시 달서구 계대동문로 17, 4층 (신당동)",신당동,053-581-7551,대구광역시 달서구 위생과,2021-10-28
35.85053699,128.5408285,일반음식점,경포정식당,대구광역시 달서구 감삼북길 151 (감삼동),감삼동,053-566-9720,대구광역시 달서구 위생과,2021-10-28
35.83562337,128.5320158,일반음식점,민이네 김밥나라,"대구광역시 달서구 구마로14남길 60, 지상1층 (본동)",본동,053-526-0774,대구광역시 달서구 위생과,2021-10-28
35.82492212,128.5139817,일반음식점,본가안동국시,대구광역시 달서구 월암로 92 (월암동),월성1동,053-636-5455,대구광역시 달서구 위생과,2021-10-28
35.83686255,128.547067,일반음식점,송림원,"대구광역시 달서구 구마로 176 (본동,송림시장)",본동,053-625-6200,대구광역시 달서구 위생과,2021-10-28
35.85476158,128.5512978,일반음식점,반반칼국수,대구광역시 달서구 달구벌대로340길 12 (두류동),두류1.2동,053-629-6633,대구광역시 달서구 위생과,2021-10-28
35.80772228,128.5351265,일반음식점,잔치마을,"대구광역시 달서구 도원로서길 5, A동 (도원동)",도원동,053-638-8333,대구광역시 달서구 위생과,2021-10-28
35.83932311,128.5568693,일반음식점,성주식당,"대구광역시 달서구 대명천로 22, 1층 (성당동)",성당동,053-621-2423,대구광역시 달서구 위생과,2021-10-28
35.86023318,128.5230238,일반음식점,홍이네대왕조개전골,대구광역시 달서구 선원로53길 34-18 (용산동),용산1동,053-584-5879,대구광역시 달서구 위생과,2021-10-28
35.85342073,128.5508345,일반음식점,맥시칸,대구광역시 달서구 달구벌대로344길 82 (두류동),두류3동,053-621-1886,대구광역시 달서구 위생과,2021-10-28
35.85436923,128.5523358,일반음식점,틈노리,"대구광역시 달서구 달구벌대로344길 47 (두류동,(지상1층))",두류3동,053-628-7989,대구광역시 달서구 위생과,2021-10-28
35.81145896,128.5258123,일반음식점,대박숯불식당,"대구광역시 달서구 진천로10길 64-15 (진천동,(지상1층))",진천동,053-636-3303,대구광역시 달서구 위생과,2021-10-28
35.86170457,128.5718633,일반음식점,이조민물회,대구광역시 달서구 달구벌대로 1896 (두류동),두류1.2동,053-656-6765,대구광역시 달서구 위생과,2021-10-28
35.82358041,128.5343036,일반음식점,아서원,"대구광역시 달서구 월곡로 320, 111동 207호 (상인동, 보성은하아파트)",상인1동,053-638-3000,대구광역시 달서구 위생과,2021-10-28
35.8339087,128.5524149,일반음식점,목련화,대구광역시 달서구 학산로 237 (송현동),송현2동,053-651-0919,대구광역시 달서구 위생과,2021-10-28
35.82134267,128.5287551,일반음식점,영남식당,대구광역시 달서구 상원로 151 (월성동),월성1동,053-641-5506,대구광역시 달서구 위생과,2021-10-28
35.81704191,128.533142,일반음식점,대원식당,대구광역시 달서구 월배로38길 6-12 (상인동),상인2동,053-634-6288,대구광역시 달서구 위생과,2021-10-28
35.83303858,128.5376213,일반음식점,지구촌,대구광역시 달서구 와룡로 3 (본동),송현2동,053-527-4832,대구광역시 달서구 위생과,2021-10-28
35.81360314,128.5461987,일반음식점,동해해산물,대구광역시 달서구 상화북로 191 (상인동),상인1동,053-636-5998,대구광역시 달서구 위생과,2021-10-28
35.83171661,128.5508612,일반음식점,화신각,대구광역시 달서구 월배로83길 17 (송현동),송현2동,,대구광역시 달서구 위생과,2021-10-28
35.843201,128.52907,일반음식점,한우목장,"대구광역시 달서구 장기로57서길 6 (장기동,(1층))",장기동,053-524-0801,대구광역시 달서구 위생과,2021-10-28
35.84304,128.55436,일반음식점,대성오리,"대구광역시 달서구 장기로 56-2, 1층 (성당동)",성당동,053-626-9120,대구광역시 달서구 위생과,2021-10-28
35.84297132,128.5001282,일반음식점,세계반점,대구광역시 달서구 성서서로 202 (갈산동),신당동,053-585-3773,대구광역시 달서구 위생과,2021-10-28
35.854611,128.503045,일반음식점,맛찬들왕소금구이,"대구광역시 달서구 이곡서로 58, 1층 (이곡동)",이곡1동,053-588-8007,대구광역시 달서구 위생과,2021-10-28
35.817477,128.545155,일반음식점,필라이브,대구광역시 달서구 상인로26길 6 (상인동),상인1동,,대구광역시 달서구 위생과,2021-10-28
35.855002,128.506688,일반음식점,국민연금대구지부구내식당,대구광역시 달서구 성서로 419 (이곡동),이곡1동,053-587-3004,대구광역시 달서구 위생과,2021-10-28
35.828297,128.560727,일반음식점,서귀포 칼치 전문,대구광역시 달서구 앞산순환로 305 (송현동),송현1동,053-621-7254,대구광역시 달서구 위생과,2021-10-28
35.86137205,128.5716616,일반음식점,심가네옻닭,"대구광역시 달서구 명덕로2길 12, 1층 (두류동)",두류1.2동,053-655-1081,대구광역시 달서구 위생과,2021-10-28
35.85822994,128.5214827,일반음식점,명품석쇠탄다디비라,대구광역시 달서구 성지로22길 6 (용산동),용산1동,053-588-9151,대구광역시 달서구 위생과,2021-10-28
35.85566322,128.5531862,일반음식점,고향숯불막창,"대구광역시 달서구 달구벌대로344길 14 (두류동,나동)",두류1.2동,053-626-6293,대구광역시 달서구 위생과,2021-10-28
35.84993836,128.508752,일반음식점,타이안나,"대구광역시 달서구 달구벌대로260길 30, 1층 (이곡동)",이곡1동,,대구광역시 달서구 위생과,2021-10-28
35.8128699,128.5468909,일반음식점,참좋은청국장순두부,대구광역시 달서구 상인서로 18-24 (상인동),상인1동,053-634-0889,대구광역시 달서구 위생과,2021-10-28
35.859643,128.505211,일반음식점,열이네매운탕,대구광역시 달서구 선원로23길 9 (이곡동),이곡1동,,대구광역시 달서구 위생과,2021-10-28
35.813952,128.53604,일반음식점,권가네영양고추찜닭,"대구광역시 달서구 상원로 46, 1층 (상인동)",상인1동,,대구광역시 달서구 위생과,2021-10-28
35.81427407,128.5393535,일반음식점,오광루반점,"대구광역시 달서구 월배로40길 117, 1층 (상인동)",상인2동,053-637-2123,대구광역시 달서구 위생과,2021-10-28
35.84672,128.54659,일반음식점,광동성반점,"대구광역시 달서구 당산로24길 23, 1층 (성당동)",성당동,,대구광역시 달서구 위생과,2021-10-28
35.85454196,128.4942003,일반음식점,양기생돼지양념구이,"대구광역시 달서구 계대동문로4길 19 (신당동,(1층))",신당동,,대구광역시 달서구 위생과,2021-10-28
35.813998,128.546134,일반음식점,석전해장국,대구광역시 달서구 상화북로 195-5 (상인동),상인1동,053-634-7029,대구광역시 달서구 위생과,2021-10-28
35.80943098,128.5479516,일반음식점,새산호복어,대구광역시 달서구 월곡로28길 6 (상인동),상인1동,,대구광역시 달서구 위생과,2021-10-28
35.85992339,128.5654397,일반음식점,항상기쁜날,"대구광역시 달서구 달구벌대로 1834 (두류동,116호)",두류1.2동,053-650-6233,대구광역시 달서구 위생과,2021-10-28
35.81459785,128.5454863,일반음식점,치킨마을,"대구광역시 달서구 상인서로10길 10 (상인동,(1층))",상인1동,,대구광역시 달서구 위생과,2021-10-28
35.85542079,128.5529852,일반음식점,무지개맥주,대구광역시 달서구 달구벌대로344길 24 (두류동),두류3동,,대구광역시 달서구 위생과,2021-10-28
35.83751,128.54216,일반음식점,옛날짜장,대구광역시 달서구 구마로 133 (본리동),본리동,053-621-8258,대구광역시 달서구 위생과,2021-10-28
35.85672119,128.49686,일반음식점,이하푸드,대구광역시 달서구 서당로12길 22 (신당동),신당동,053-581-3797,대구광역시 달서구 위생과,2021-10-28
35.83415509,128.5537117,일반음식점,강구대게잡어식당,대구광역시 달서구 구마로52길 78 (송현동),송현2동,053-628-3999,대구광역시 달서구 위생과,2021-10-28
35.81978,128.52522,일반음식점,월배메기매운탕,대구광역시 달서구 월배로23길 117 (월성동),월성1동,053-641-0883,대구광역시 달서구 위생과,2021-10-28
35.85459571,128.5219127,일반음식점,옌타이야간반점,대구광역시 달서구 새동네로 77-5 (용산동),용산1동,053-587-0058,대구광역시 달서구 위생과,2021-10-28
35.8198,128.52522,일반음식점,신용반점,대구광역시 달서구 월배로23길 117 (월성동),월성1동,053-642-1019,대구광역시 달서구 위생과,2021-10-28
35.83414567,128.5557482,일반음식점,고령국밥,"대구광역시 달서구 월배로94길 8, 1층 (송현동)",송현1동,053-591-5027,대구광역시 달서구 위생과,2021-10-28
35.84583031,128.5451914,일반음식점,태평식당,"대구광역시 달서구 당산동2길 13, 1층 (성당동)",성당동,,대구광역시 달서구 위생과,2021-10-28
35.83595691,128.5340326,일반음식점,정이품,대구광역시 달서구 구마로12길 29 (본동),본동,053-527-1463,대구광역시 달서구 위생과,2021-10-28
35.853809,128.50424,일반음식점,남경생아귀,"대구광역시 달서구 이곡서로 25 (이곡동,쇼핑월드청우주차빌딩(지하1층))",이곡1동,053-593-5170,대구광역시 달서구 위생과,2021-10-28
35.828254,128.549043,일반음식점,꼭지해장국,대구광역시 달서구 월배로 373 (송현동),송현1동,053-651-7530,대구광역시 달서구 위생과,2021-10-28
35.82922018,128.5488406,일반음식점,서민식당,대구광역시 달서구 송현동1길 31 (송현동),송현2동,053-653-7781,대구광역시 달서구 위생과,2021-10-28
35.850249,128.506935,일반음식점,성서따로식당,대구광역시 달서구 성서로 367 (이곡동),이곡1동,053-581-1052,대구광역시 달서구 위생과,2021-10-28
35.855825,128.509743,일반음식점,제면가,대구광역시 달서구 이곡공원로1길 87 (이곡동),이곡1동,,대구광역시 달서구 위생과,2021-10-28
35.80967273,128.5403625,일반음식점,오가미찜돼지갈비,"대구광역시 달서구 상화로 241, A동 1층 (상인동)",상인1동,053-635-8041,대구광역시 달서구 위생과,2021-10-28
35.83277932,128.5530048,일반음식점,"서울왕족발,노벨치킨,안동찜닭","대구광역시 달서구 월배로 435, A동 지상1층 (송현동)",송현2동,053-651-1455,대구광역시 달서구 위생과,2021-10-28
